"","QuestionNum","Question","AnswerUse","Curiosity","Satisfy","More","CurSD","SatSD","MoreSD","KnowNO","KnowTOT","KnowYES","Count","KnowNOprop","KnowYESprop","KnowTOTprop","CurSD_z"
"635",677,"What state's motto is ""friendship"" since that's supposed to have been the meaning of the state's Caddo Indian name?","Texas",59.1951219512195,54.6585365853659,43.3658536585366,32.4978610928436,30.8873839585822,33.8110603926888,37,3,1,41,0.902439024390244,0.024390243902439,0.0731707317073171,-0.0252647540350017
"642",685,"What term was derived from Seattle's down-at-the-heels Yesler Avenue, used by the lumber industry to slide felled trees toward Puget Sound?","Skid Row",48.525,57.25,43.35,32.7891378981297,27.5883197135198,29.0539286367742,31,8,2,41,0.75609756097561,0.0487804878048781,0.195121951219512,0.0769559734336546
"643",686,"What term does rapper B.G. say he wishes he'd patented when he used it for the title of his massive 1999 hit?","Bling bling ",56.0681818181818,56.1590909090909,35.3863636363636,31.8217402117752,33.1107677151892,33.7475001031711,37,1,7,45,0.822222222222222,0.155555555555556,0.0222222222222222,-0.262542721471077
"644",687,"What term for a rocket's propulsive force is calculated by multiplying its exhaust velocity by the burn rate of its fuel?","Thrust",59.2222222222222,62.8222222222222,40.0222222222222,34.9323299647716,32.8787641390782,35.8484746023193,33,3,8,46,0.717391304347826,0.173913043478261,0.0652173913043478,0.829088131509176
"645",688,"What then-struggling English teacher did Portuguese TV journalist Jorge Arantes divorce in 1993?  ","J.K. Rowling",34.575,55.775,36.45,30.3905244173077,34.2071273874695,30.8137082381302,37,2,0,40,0.925,0,0.05,-0.764813815564519
"647",691,"What tinting process for black and white photography was named for the genus of cuttlefish that originally provided the pigment?","Sepia",65.219512195122,70.1707317073171,44.8292682926829,32.6339640521359,28.0846064945055,36.5772486930225,31,3,8,42,0.738095238095238,0.19047619047619,0.0714285714285714,0.0224992397228687
"648",693,"What transmits the disease typanosomiasis to humans and cattle? ","Tse-tse fly",62.65,57.05,43.775,31.7534976874141,35.080822432835,36.0323839387251,31,3,6,40,0.775,0.15,0.075,-0.286491763612036
"649",694,"What tuber, also called the sunroot or topinambur, is actually native to North America, not the Middle East?","Jerusalem artichoke ",45.8108108108108,51.7027027027027,28.8108108108108,34.9092775298725,31.0303300237265,30.5530848031912,29,4,4,37,0.783783783783784,0.108108108108108,0.108108108108108,0.820998106410902
"650",695,"What TV show's eateries include The Brick tavern and Roslyn's Café? ","Northern Exposure",37.2682926829268,39.7560975609756,23.609756097561,34.971434335929,35.8941363510845,31.6234707525759,34,3,4,41,0.829268292682927,0.0975609756097561,0.0731707317073171,0.842811425621091
"651",697,"What animal is combined with a serpent to make the mythical creature the Cockatrice? ","Rooster",62.6341463414634,53.7560975609756,47.4390243902439,33.0671711048594,31.6684231434128,32.288580628829,33,3,5,42,0.785714285714286,0.119047619047619,0.0714285714285714,0.174528990359733
"652",698,"What element is combined with oxygen to make up the mineral quartz?","Silicon",53.1794871794872,59.3846153846154,39.7435897435897,31.8349954699573,29.5667090390664,32.819857555031,29,9,3,41,0.707317073170732,0.0731707317073171,0.219512195121951,-0.257890919097631
"655",708,"What type of stone is referred to as the Star of India?  ","Sapphire",59.6052631578947,65.7894736842105,51.0789473684211,32.7129526158645,23.4130454450676,30.5732453068324,27,3,8,38,0.710526315789474,0.210526315789474,0.0789473684210526,0.0502194985952156
"656",709,"What U.S. state has the slogan ""Native America"" on its license plates?","Oklahoma",61.2,59.4,38.98,34.4780320476322,31.4953835295503,30.9373890432972,33,9,8,51,0.647058823529412,0.156862745098039,0.176470588235294,0.669656749625306
"657",710,"What U.S. state's civil law is most closely based on the Napoleonic Code?  ","Louisiana's",54.5660377358491,59.3962264150943,40.3207547169811,33.4448509512659,32.8664779083734,31.4341641584841,41,5,7,53,0.773584905660377,0.132075471698113,0.0943396226415094,0.307072014552838
"658",711,"What Ukrainian city hosted the last World War II summit of the ""Big Three""? ","Yalta",47.4255319148936,47.1276595744681,35.8297872340426,33.845393162111,32.4838535284148,30.2944385403573,37,6,5,48,0.770833333333333,0.104166666666667,0.125,0.447638360487151
"661",714,"What unorthodox scientific belief was championed by the Universal Zetetic Society?","A flat Earth",58.7179487179487,47.6153846153846,39.2051282051282,31.9851517508299,30.510235887766,35.2324457874747,34,3,2,39,0.871794871794872,0.0512820512820513,0.0769230769230769,-0.205195050472901
"662",715,"What US state advertised ""The Greatest Snow on Earth"" on its license plates? ","Utah",65.4571428571429,55.4,34.4,32.269401694396,30.5317578153325,31.2684768906134,26,4,6,36,0.722222222222222,0.166666666666667,0.111111111111111,-0.105440330952038
"663",716,"What vice president referred to his critics as the ""nattering nabobs of negativism""? ","Spiro Agnew ",52.8421052631579,50.0263157894737,37.0789473684211,34.7753612030045,31.7468762814125,28.6463823280295,28,3,8,40,0.7,0.2,0.075,0.774001489777024
"664",717,"What violinist-bandleader was the first inductee into the Canadian Music Hall of Fame? ","Guy Lombardo",41.8222222222222,40.4222222222222,28.4,34.7597526464215,31.6209718159619,29.6735266157931,43,1,1,45,0.955555555555556,0.0222222222222222,0.0222222222222222,0.76852382049578
"665",718,"What was developed thanks to Christian Hulsmeyer's 1904 invention of the telemobiloscope?  ","Radar",55.4222222222222,64.2666666666667,43.5555555555556,30.1349154854154,26.4561386586794,33.9468538879362,42,2,2,46,0.91304347826087,0.0434782608695652,0.0434782608695652,-0.854517253982302
"666",719,"What was first made by suspending paraffin in a solution of water and antifreeze? ","Lava lamp ",59.6521739130435,71.1086956521739,43.8478260869565,32.3413855205881,27.6600219015496,35.6632193918511,43,3,0,46,0.934782608695652,0,0.0652173913043478,-0.0801783157630594
"667",720,"What was first marketed with hillbilly-themed advertising, since its name is a euphemism for moonshine?","Mountain Dew",62.2857142857143,77.3428571428571,52.9714285714286,29.1452462359003,26.9213919502283,34.4976433246966,27,3,6,36,0.75,0.166666666666667,0.0833333333333333,-1.20183193473564
"670",723,"What was NFL great Waltor Payton's nickname?","""Sweetness""",34.975,47.475,21.35,33.5425390076083,32.8188403520186,24.0326167253312,33,2,6,41,0.804878048780488,0.146341463414634,0.0487804878048781,0.341354676279041
"671",724,"What was originally sold in 1965 under the name ""Chemgrass""?  ","AstroTurf ",60.9210526315789,64.7105263157895,37.5263157894737,33.9111570406407,29.9431063173432,33.9767303853883,32,4,2,38,0.842105263157895,0.0526315789473684,0.105263157894737,0.470717546273524
"672",725,"What was put in place by the Ancient Greeks before and during all Olympic festivals? ","A truce ",69.875,60.075,48.675,29.8227133368047,31.2593678266704,32.8160275881568,26,7,7,40,0.65,0.175,0.175,-0.964081524700381
"674",727,"What was studied by Project Blue Book?   ","UFOs",61.804347826087,70.5,61.1304347826087,32.1556074703533,27.900418156962,33.6779576417258,37,2,8,47,0.787234042553192,0.170212765957447,0.0425531914893617,-0.14537529368259
"675",728,"What was the 11th-century Spanish military leader Rodrigo Diaz de Vivar better known as?  ","El Cid ",56.7368421052632,48.8157894736842,40.8421052631579,34.6797582604237,28.7663986258347,32.6285617840678,30,4,4,38,0.789473684210526,0.105263157894737,0.105263157894737,0.740450578199428
"677",730,"What was The Beatles's first song to hit the UK charts?","Love Me Do ",67.9130434782609,61.7608695652174,41.7826086956522,32.5336243750346,30.7890202526151,32.4098154154833,30,11,8,49,0.612244897959184,0.163265306122449,0.224489795918367,-0.0127139822059755
"678",731,"What was the first American novel to sell one million copies? ","Uncle Tom's Cabin ",73.1063829787234,64.6808510638298,46.6808510638298,27.3569274610839,30.8461162258147,32.5129448353827,37,6,4,47,0.787234042553192,0.0851063829787234,0.127659574468085,-1.82942480443916
"680",733,"What was the first CD pressed for commerical release in the U.S.?","Bruce Springsteen's Born in the USA ",62.3846153846154,65.025641025641,39.4871794871795,35.3170716022536,33.3336302280975,29.8433381395085,37,0,1,39,0.948717948717949,0.0256410256410256,0,0.964109421763514
"681",734,"What was the first English play to be written especially for children? ","Peter Pan ",64.7272727272727,71.3636363636364,47.6363636363636,32.5214516941662,29.6162203429063,29.3297934951705,35,8,3,46,0.760869565217391,0.0652173913043478,0.173913043478261,-0.0169858647281467
"685",738,"What was the first rock song ever to feature hidden messages in the form of back-masked vocals?  ","The Beatles' Rain ",68.9024390243902,70.6341463414634,55.3170731707317,30.6151962904444,26.116810771571,31.8899976672861,28,7,7,42,0.666666666666667,0.166666666666667,0.166666666666667,-0.685967433370717
"686",739,"What was the first song ever performed in outer space? ","Happy Birthday",74.7948717948718,60.6923076923077,47.025641025641,28.4384649515216,34.6980614096385,36.8713889789382,32,5,2,39,0.82051282051282,0.0512820512820513,0.128205128205128,-1.44986986889061
"689",742,"What was the game of Scrabble originally called? ","Criss-Cross ",72.0526315789474,61.3157894736842,46.4473684210526,28.1126569248463,30.363656496647,34.1370032792515,36,2,0,39,0.923076923076923,0,0.0512820512820513,-1.56420898857834
"691",744,"What was the magical original name of the online bookstore that changed its name in 1995 to Amazon.com?","Cadabra.com ",71.1891891891892,63.6216216216216,54.5135135135135,30.4218834228092,27.9228613538474,33.8285067342303,31,7,0,39,0.794871794871795,0,0.179487179487179,-0.753808681283722
"692",745,"What was the most expensive drawing ever sold?  ","Danseuse au Repos by Edgar Degas",69.3809523809524,46,47.8571428571429,27.7936230455419,30.845009874311,33.3712096074149,35,2,5,42,0.833333333333333,0.119047619047619,0.0476190476190476,-1.67617078793141
"693",746,"What was the name of Henry Ford's only son? ","Edsel",43.2105263157895,48.1052631578947,24.8157894736842,34.8379708152802,33.9027141333043,29.7283696184419,28,2,9,39,0.717948717948718,0.230769230769231,0.0512820512820513,0.79597371687237
"694",747,"What was the name of the American actress who was first to appear on a postage stamp?  ","Grace Kelly ",60.5581395348837,62.3255813953488,42.3953488372093,32.6775751895054,28.8384010935094,33.0736116469825,36,3,6,45,0.8,0.133333333333333,0.0666666666666667,0.0378041390720294
"695",748,"What was the name of the plane Buddy Holly died in?  ","American Pie",53.7333333333333,64.9333333333333,43.2888888888889,34.4498317715908,33.85221894164,37.908755418422,39,2,4,45,0.866666666666667,0.0888888888888889,0.0444444444444444,0.659760140353823
"696",749,"What was the name of William Shakespeare's wife?  ","Anne Hathaway",50.5714285714286,54.7959183673469,42.1224489795918,33.4121983712536,34.5337875564381,32.7939480272029,40,3,7,50,0.8,0.14,0.06,0.29561291303147
"698",751,"What was the one question Sigmund Freud said he was unable to answer, despite 30 years of research?","What do women want? ",83.0344827586207,76.448275862069,67.8620689655172,21.3950641147183,25.7398887317172,30.0805159268196,22,6,1,31,0.709677419354839,0.032258064516129,0.193548387096774,-3.9216820569025
"700",753,"What was the only children's story ever published by James Bond creator Ian Fleming? ","Chitty Chitty Bang Bang ",68.6216216216216,66.2432432432432,44.0810810810811,31.6924030077937,30.6425678912027,35.4748568068353,33,1,3,37,0.891891891891892,0.0810810810810811,0.027027027027027,-0.30793234000512
"702",755,"What was the only X-rated film to win the Academy Award for Best Picture?  ","Midnight Cowboy ",68.8571428571429,56.6904761904762,43.7619047619048,34.906545216545,32.4987715304321,36.3913749656859,32,2,8,43,0.744186046511628,0.186046511627907,0.0465116279069767,0.820039227945706
"705",758,"What was the unfortunate name of the plumber who helped popularize and improve the flush toilet? ","Thomas Crapper",60.780487804878,77.5609756097561,48.8536585365854,33.8958051940959,27.8343751326375,36.1203273625875,29,4,8,43,0.674418604651163,0.186046511627907,0.0930232558139535,0.465329966853139
"708",761,"What Washington Wizards All-Star still bears the misplaced w in his name from a birth certificate typo?","Antawn Jamison ",55.9302325581395,55.4883720930233,33.2558139534884,32.5937441768883,30.6426190079728,31.9330348603626,41,2,1,44,0.931818181818182,0.0227272727272727,0.0454545454545455,0.00838447043160485
"710",765,"What were the first modern Olympic pole vaulters' poles made of? ","Bamboo ",57.1707317073171,61.3658536585366,39.0487804878049,32.6066729666064,32.154903278941,33.1330282494011,33,4,4,41,0.804878048780488,0.0975609756097561,0.0975609756097561,0.0129217019113844
"711",766,"What were the last names of fishermen David and Ezra, who opened their first sporting goods store in New York?","Abercrombie and Fitch",48.5434782608696,54.6304347826087,37.2391304347826,34.904763458263,31.8017181196601,33.8461780429629,36,5,5,46,0.782608695652174,0.108695652173913,0.108695652173913,0.819413937416372
"713",768,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?","The old-fashioned",51.8292682926829,54.609756097561,36.4146341463415,34.2752844182396,33.526763972072,33.3001318388952,30,7,5,42,0.714285714285714,0.119047619047619,0.166666666666667,0.598504464949927
"714",769,"What word comes to us from the Greek for ""thick-skinned""?  ","Pachyderm",62.7142857142857,54.2142857142857,41.6904761904762,35.0527725595494,35.9067462336412,35.6791174117285,34,4,4,42,0.80952380952381,0.0952380952380952,0.0952380952380952,0.87135627450226
"715",770,"What word do we derive from the Salish Indian word for ""wild man""?  ","Sasquatch",49.8918918918919,61.5405405405405,36.0540540540541,31.429624899469,29.413332761592,29.5841041645546,30,3,4,37,0.810810810810811,0.108108108108108,0.0810810810810811,-0.400151730318055
"716",771,"What word for mud bricks comes to us from the ancient Egyptian word ""dbt""? ","Adobe",57.2826086956522,64.1739130434783,37.8260869565217,28.6315001690859,27.6721314665745,31.1093443252639,36,2,8,46,0.782608695652174,0.173913043478261,0.0434782608695652,-1.38212605953676
"718",773,"What word is the actual title of the 1979 hit usually called ""The Pina Colada Song""?   ","Escape",50.8684210526316,53.1052631578947,36.8421052631579,34.0795342030022,36.2802823923604,35.7699302342288,23,8,7,38,0.605263157894737,0.184210526315789,0.210526315789474,0.529807853889336
"721",776,"What would you find between the scute-covered carapace and the plastron?","A turtle or tortoise",43.6222222222222,63.6222222222222,36,33.6048487362443,26.4706431636058,30.8346027584713,43,2,1,46,0.934782608695652,0.0217391304347826,0.0434782608695652,0.363221662163102
"723",778,"What's been released five times a year from January 1999 to fall 2008?","State quarters ",67.1944444444444,62.6666666666667,34.1666666666667,30.8978218783363,28.6346443516042,30.0433020821613,32,2,3,37,0.864864864864865,0.0810810810810811,0.0540540540540541,-0.586782765483444
"724",779,"What's sometimes called a ""licking stick"" or a ""tin sandwich""?  ","Harmonica",69.3548387096774,63.9354838709677,38.9354838709677,28.210575306785,29.7343073276992,32.1931001757322,25,4,2,31,0.806451612903226,0.0645161290322581,0.129032258064516,-1.52984549635146
"725",780,"What's the astronomical term for three celestial bodies aligning?   ","Syzygy",61.0243902439024,51.9512195121951,52.2439024390244,30.4856423623302,33.792714613887,35.4491047050591,22,11,8,41,0.536585365853659,0.195121951219512,0.268292682926829,-0.73143310910567
"729",784,"What's the more common name for the retinal scotoma caused by the optic nerve? ","Your blind spot",59.3428571428571,66.3428571428571,55.3428571428571,29.6885230916148,27.0206270414712,33.0008403254353,27,7,1,35,0.771428571428571,0.0285714285714286,0.2,-1.01117427027289
"732",787,"What's the most populous city in the Southern Hemisphere?","Sao Paulo",64.7619047619048,55.2857142857143,40.1190476190476,33.2725694711157,31.3627756006988,33.9434266641568,31,7,5,43,0.720930232558139,0.116279069767442,0.162790697674419,0.246611525043429
"733",788,"What's the name of the dog who is the hero of Jack London's ""The Call of the Wild""?   ","Buck",61.0444444444444,60.8,31.4,33.4459914404453,30.8320966172945,28.8155576665864,27,11,8,46,0.58695652173913,0.173913043478261,0.239130434782609,0.307472258003304
"735",790,"What's the name of the metal link with two screw threads used to attach the ropes of the posts in a boxing or wrestling ring?","Turnbuckle",38.5434782608696,54.0652173913044,22.0217391304348,32.3389730626061,34.9796144911817,30.3911457357309,33,4,9,46,0.717391304347826,0.195652173913043,0.0869565217391304,-0.0810249441434638
"736",791,"What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ","Oliver!",68.2558139534884,57.6279069767442,30.2558139534884,29.4570656276747,33.0086736478632,29.801001120333,30,7,6,43,0.697674418604651,0.13953488372093,0.162790697674419,-1.09240198876138
"737",792,"What's the only bird in the famous witches'-cauldron ingredient list from Macbeth? ","An owl",49.3170731707317,55.9024390243902,32.9024390243902,34.6766773382271,29.4939018087204,30.3577048523507,28,9,6,43,0.651162790697674,0.13953488372093,0.209302325581395,0.739369358883327
"739",794,"What's the only country outside Africa where lions still live in the wild?  ","India",71.9736842105263,75.3157894736842,59.7368421052632,28.5661743289064,25.7704054684542,32.7394994187543,26,4,8,38,0.684210526315789,0.210526315789474,0.105263157894737,-1.40505152007622
"740",795,"What's the only country to have hosted a Summer Olympics in which it didn't win a single medal?   ","Canada",64.6046511627907,65.6046511627907,42.1860465116279,28.6781313189483,30.0286684725207,29.2096329625572,40,4,0,44,0.909090909090909,0,0.0909090909090909,-1.36576131653242
"742",797,"What's the only letter that doesn't appear in the periodic table of elements?","J",68.9736842105263,66.5526315789474,38.8157894736842,31.2336329827798,27.9620373618977,33.3813795507501,26,6,6,38,0.684210526315789,0.157894736842105,0.157894736842105,-0.468933164123852
"744",799,"What's the only stock from the original Dow Jones Industrial Average that's still used in computing the index?","General Electric ",60.8157894736842,60.1578947368421,50.5526315789474,34.742959825956,34.4332698291021,33.157036160394,35,2,1,38,0.921052631578947,0.0263157894736842,0.0526315789473684,0.762630545462977
"746",801,"What's the only title shared by Oscar-nominated Best Picture and Oscar-nominated best Documentary feature?","Spellbound",58.8,46.6,33.2888888888889,34.2627547584307,30.5170593126354,32.0685503132262,43,3,0,46,0.934782608695652,0,0.0652173913043478,0.594107304182709
"747",802,"What's the only TV show to top the Nielsen ratings five seasons in a row, from 1972 to 1976?  ","All in the Family ",55.3611111111111,53.5277777777778,32.2777777777778,34.5229967063594,35.6374490919002,31.2113634170186,27,5,5,38,0.710526315789474,0.131578947368421,0.131578947368421,0.685436653970803
"752",807,"When asked to define ""cool,"" what two words did James Brown use? ","James Brown",55.0666666666667,63.9111111111111,38.9111111111111,30.6003565041621,34.3093031527643,29.0123972108337,40,1,4,46,0.869565217391304,0.0869565217391304,0.0217391304347826,-0.691175310282712
"753",808,"When is the optical phenomenon called a ""green flash"" or ""green ray"" visible?  ","Sunrise or sunset",66.7111111111111,66.5777777777778,65.5555555555556,29.8630375230151,27.5940448852884,27.9199794506596,32,5,8,45,0.711111111111111,0.177777777777778,0.111111111111111,-0.949930148503568
"755",810,"Where did Bob Dylan first play in public? ","Gaslight Café, Greenwich Village",55.5348837209302,53.7441860465116,31.8139534883721,33.2568280402037,31.7535847419557,32.4376734339457,34,7,2,44,0.772727272727273,0.0454545454545455,0.159090909090909,0.241087224824471
"756",811,"Where did the abbreviation ""INRI"" traditionally appear? ","On Christ's crucifix ",54.3023255813954,59.5116279069767,46.6976744186046,34.9029504031372,36.8732527224605,39.1508285405977,40,0,4,44,0.909090909090909,0.0909090909090909,0,0.818777663567774
"757",812,"Where did the Beagle 2 crash and disappear on Christmas Day 2003?  ","Mars",51.2894736842105,58.8684210526316,54.3157894736842,32.7173876366919,34.1001474615434,38.8330489390213,33,4,1,38,0.868421052631579,0.0263157894736842,0.105263157894737,0.051775925495976
"759",814,"Where in the body would you find chyme secreted? ","The stomach ",51.21875,49.5,32.65625,32.7667557481369,29.6038358456162,32.3475176043122,26,2,5,34,0.764705882352941,0.147058823529412,0.0588235294117647,0.0691011782249381
"760",815,"Where in the human body is the only bone that is not jointed to another?  ","Throat",74.1063829787234,63.6170212765957,51.7446808510638,31.3661642972121,34.2951087851678,36.1647607035323,32,5,10,47,0.680851063829787,0.212765957446809,0.106382978723404,-0.422422603970097
"761",816,"Where is Jacques Plante's name misspelled five of the six times it appears? ","The Stanley Cup ",53.0731707317073,61.5365853658537,45.1463414634146,31.74459815772,32.5830458681932,37.5256985115599,41,1,1,43,0.953488372093023,0.0232558139534884,0.0232558139534884,-0.289614965950675
"762",817,"Where is the longest suspension bridge? ","Japan",64.0975609756098,67.1707317073171,51.4634146341463,33.8207073241001,29.4643025023709,37.5480342767605,30,2,9,41,0.731707317073171,0.219512195121951,0.0487804878048781,0.438975108646101
"763",818,"Where is the only active diamond mine in the U.S.?","Arkansas ",63.0222222222222,61.8888888888889,47.6666666666667,34.6531442157909,28.7403914554082,36.6320773490815,33,5,7,45,0.733333333333333,0.155555555555556,0.111111111111111,0.731110641225837
"764",819,"Where is the only royal palace in the United States? ","Hawaii",75.2708333333333,76.5625,61.0833333333333,22.8991680452177,22.7567210086126,31.9019997594584,35,7,6,48,0.729166666666667,0.125,0.145833333333333,-3.39383158898387
"766",821,"Where would you find the countries of Qumar and Equatorial Kundu? ","On TV's The West Wing ",56.7352941176471,26.4705882352941,19.2058823529412,30.7120633919257,30.2687310343756,22.7712996019441,23,8,3,34,0.676470588235294,0.0882352941176471,0.235294117647059,-0.651972877671464
"767",822,"Where would you find the popular party resort of Magaluf?   ","Majorca",50.0652173913044,44.1521739130435,35.0217391304348,35.1532531599775,32.6931643492808,32.508794796646,40,5,2,47,0.851063829787234,0.0425531914893617,0.106382978723404,0.906618952085399
"768",823,"Where would you see the consumer warning ""Do not use fresh or frozen pineapple, kiwi, ginger-root, papaya, figs, or guava""?","On a Jell-O box",60.2142857142857,58.5238095238095,51.5,33.0701661396151,32.1530168483556,35.6043639419007,33,4,6,43,0.767441860465116,0.13953488372093,0.0930232558139535,0.175580068323925
"769",824,"Which accidentally invented household items were first marketed as ""friction lights""? ","Matches",60.0877192982456,69.0701754385965,44.3333333333333,33.6883196702583,30.787207251159,33.3120169937288,50,4,3,58,0.862068965517241,0.0517241379310345,0.0689655172413793,0.392514964762404
"771",826,"Which animal can go longer without water than a camel can? ","Rat",71.8837209302326,65.4651162790698,51.906976744186,29.9636361376074,29.5170240121489,36.2233902028118,36,3,4,43,0.837209302325581,0.0930232558139535,0.0697674418604651,-0.914626055011263
"772",827,"Which animal can have eyes that are a foot in diameter? ","Giant squid",68.7555555555556,71.5555555555556,51.7333333333333,30.1414510385129,26.5034779497775,33.3966519824422,34,4,7,45,0.755555555555556,0.155555555555556,0.0888888888888889,-0.852223665959127
"774",829,"Which animal has tubular shaped eyeballs, which therefore cannot move?  ","Owl",66.8684210526316,76.6315789473684,59.2894736842105,30.1556064014562,19.938311691696,27.6541457668445,33,4,1,39,0.846153846153846,0.0256410256410256,0.102564102564103,-0.847255980680434
"775",831,"Which animal was named for what was wrongly thought to be its country of origin? ","Turkey",70.0625,72.4791666666667,48.3125,26.469095789522,27.5804352358954,33.9387158886457,33,10,6,49,0.673469387755102,0.122448979591837,0.204081632653061,-2.14100058970509
"776",832,"Which animal's eyes are bigger than its brain?   ","Ostrich",72.6041666666667,77.0625,53.25,30.475479912325,22.6813319527081,32.0594527501375,32,8,8,48,0.666666666666667,0.166666666666667,0.166666666666667,-0.734999520895225
"777",833,"Which animal's milk does not curdle? ","Camel",64.9210526315789,65.8157894736842,50.8421052631579,34.2781796316844,31.5216401541629,34.9745284270042,29,5,4,38,0.763157894736842,0.105263157894737,0.131578947368421,0.599520511607701
"778",834,"Which animal's poison could kill up to 2,200 people? ","Poison-arrow frog",75,67.9245283018868,55.0566037735849,28.1670838992008,28.4448515394288,31.1987518822959,38,11,6,55,0.690909090909091,0.109090909090909,0.2,-1.54510837771108
"780",836,"Which animals are born pregnant and can give birth 10 days after being born themselves?  ","Aphids",80.6,43.325,48.625,25.922764968069,30.3276023044761,32.2288988809255,35,1,4,41,0.853658536585366,0.0975609756097561,0.024390243902439,-2.33273001338037
"781",837,"Which animals swallow large stones, which remain in their bellies and are thought to be used as ballasts for diving?","Crocodiles",70.075,59.975,53.9,28.8625278314376,28.4257805521678,29.8060396564186,26,7,7,40,0.65,0.175,0.175,-1.30104917568472
"784",840,"Which bird species has survived more than 70 million years, despite the fact that it lays one egg a year and is nearly blind?","Kiwi",66.9333333333333,61.8222222222222,53.6222222222222,28.5970437124348,32.2005709215965,34.9429983160165,31,5,9,45,0.688888888888889,0.2,0.111111111111111,-1.39421821380701
"788",844,"Which British novelist said, ""Fame is a powerful aphrodisiac""?","Graham Greene",57.6428571428571,53.6666666666667,32.2380952380952,34.472910133916,31.7533686837196,29.4384927402878,28,8,6,42,0.666666666666667,0.142857142857143,0.19047619047619,0.667859264427029
"789",845,"Which car had the first antilock brakes?  ","1966 Jensen FF ",49.8085106382979,38.0212765957447,31.6595744680851,33.413508266719,29.0348286820457,31.0135150032766,42,2,4,48,0.875,0.0833333333333333,0.0416666666666667,0.296072607950385
"790",846,"Which car had the first three-point seatbelts? ","1959 Volvo Amazon ",46.1162790697674,48.3255813953488,34.8372093023256,32.6840643435835,30.1715104742336,31.956019056374,36,4,3,43,0.837209302325581,0.0697674418604651,0.0930232558139535,0.0400814438160918
"791",847,"Which cartoonist is famous for creating the popular image of Santa Claus? ","Thomas Nast ",62.1395348837209,50.4651162790698,45.2558139534884,34.2883996733512,32.0262904183789,37.6026170715714,38,4,1,44,0.863636363636364,0.0227272727272727,0.0909090909090909,0.60310713462396
"794",850,"Which chess piece was originally called 'the elephant'? ","The bishop",65.9714285714286,62.2571428571429,49.1142857142857,34.0246326982688,31.873225770361,36.4278266524624,28,3,5,36,0.777777777777778,0.138888888888889,0.0833333333333333,0.510540711256865
"796",852,"Which Constitutional Amendment deals with poll taxes? ","Twenty-fourth ",53.78,52.44,34.44,32.2346562138406,31.528516408781,32.693480595822,41,6,4,51,0.803921568627451,0.0784313725490196,0.117647058823529,-0.117633915316347
"797",853,"Which Constitutional Amendment deals with the income tax? ","Sixteenth",60.1590909090909,56.1590909090909,39.6590909090909,35.0726443335783,33.1746212763424,33.0826612226547,31,8,5,44,0.704545454545455,0.113636363636364,0.181818181818182,0.878330077978766
"798",854,"Which core Flintstones cast member was absent from Flintstone vitamins until 1996? ","Betty Rubble",62.780487804878,63.780487804878,45.6829268292683,33.5220167912985,31.1709096716169,35.8025411279634,24,7,10,41,0.585365853658537,0.24390243902439,0.170731707317073,0.334152606487056
"800",856,"Which country first used the decimal system?  ","China",62.9210526315789,61.1578947368421,47.8421052631579,30.8416895626397,28.0198060411419,30.5016847702952,28,4,6,38,0.736842105263158,0.157894736842105,0.105263157894737,-0.606481849107263
"801",857,"Which country has the most public libraries?  ","Russia",72.425,70.55,51.025,30.0502890467774,28.3195592461718,38.8827873723857,35,1,4,40,0.875,0.1,0.025,-0.884216069554525
"802",858,"Which country invented volleyball?   ","USA",61.3333333333333,63.5641025641026,39.0512820512821,31.1974470390509,33.3014895129133,32.9081246710554,29,5,5,39,0.743589743589744,0.128205128205128,0.128205128205128,-0.481632264858871
"807",863,"Which European country was the first to produce decaffeinated coffee? ","Germany",58.0625,61.9375,46.0625,35.0023745395117,27.4795136458556,33.3354365471226,40,5,3,49,0.816326530612245,0.0612244897959184,0.102040816326531,0.853669585491188
"808",864,"Which famous American landmark is officially called ""The Jefferson National Expansion Memorial""? ","St. Louis Gateway Arch ",57.7714285714286,63.9714285714286,45.3142857142857,32.2481971354585,26.3466547874184,32.8425579613613,23,5,8,37,0.621621621621622,0.216216216216216,0.135135135135135,-0.112881862172176
"811",868,"Which French novelist played in goal for Algeria? ","Albert Camus ",33.6216216216216,43.6216216216216,24.1621621621622,34.8929723514567,33.9888473141079,29.5414149152541,36,1,1,38,0.947368421052632,0.0263157894736842,0.0263157894736842,0.815275964555045
"812",869,"Which insect, one of the fastest, can fly at speeds up to 60 mph? ","Dragonflies",73.6666666666667,76.5833333333333,49.4444444444444,25.6381412297047,20.4385839598959,29.3738897122155,27,2,8,37,0.72972972972973,0.216216216216216,0.0540540540540541,-2.43261591250599
"813",870,"Which is the largest species of dolphin? ","Orca (Killer Whale) ",64.9555555555555,76.1777777777778,55.2444444444444,31.9466569282122,26.008118390653,36.4798546869337,33,2,10,45,0.733333333333333,0.222222222222222,0.0444444444444444,-0.218704429525216
"814",871,"Which is the only cat that cannot retract its claws? ","Cheetah",70.3478260869565,68.3695652173913,58.2173913043478,30.4559553682249,27.3645014942532,28.9335737651134,38,3,5,46,0.826086956521739,0.108695652173913,0.0652173913043478,-0.741851467446378
